Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,2,0.0187480449677,0,1.0,8765092,0.0187480449677,0.0,1,0.0,0,0.0187480449677,SAT,,0.07,
2,1,5,0.015743970871,0,1.0,7163446,0.015743970871,0.0,1,0.0,1,0.0344920158387,SAT,,0.053,
3,2,2,0.0165948867798,0,1.0,8765092,0.0165948867798,0.0,1,0.0,1,0.0510869026185,SAT,,0.054,
4,2,5,0.0159950256348,0,1.0,7163446,0.0159950256348,0.0,1,0.0,1,0.0670819282533,SAT,,0.053,
5,2,1,0.0137021541595,0,1.0,5320365,0.0137021541595,0.0,1,0.0,1,0.08078408241280001,SAT,,0.055,
6,3,2,0.0130701065063,0,1.0,8765092,0.0130701065063,0.0,1,0.0,1,0.09385418891910001,SAT,,0.053,
7,3,1,0.0145199298859,0,1.0,5320365,0.0145199298859,0.0,1,0.0,1,0.108374118805,SAT,,0.054,
8,3,5,0.0150709152222,0,1.0,7163446,0.0150709152222,0.0,1,0.0,1,0.1234450340272,SAT,,0.054,
9,3,3,1.0,0,1.0,8435516,2.03457903862,0.0,0,0.0,1,2.1580240726472,TIMEOUT,,2.064,
10,4,1,0.0161640644073,0,1.0,5320365,0.0161640644073,0.0,1,0.0,1,2.1741881370544998,SAT,,0.053,
11,3,4,0.0203268527985,0,1.0,16049169,0.0203268527985,0.0,1,0.0,2,2.194514989853,SAT,,0.052,
12,5,5,0.0103039741516,0,1.0,7163446,0.0103039741516,0.0,1,0.0,2,2.2048189640045996,SAT,,0.029,
13,5,3,1.0,0,1.0,8435516,2.03288602829,0.0,0,0.0,2,4.237704992294599,TIMEOUT,,2.065,
14,5,4,0.0194580554962,0,1.0,16049169,0.0194580554962,0.0,1,0.0,2,4.257163047790799,SAT,,0.053,
15,5,1,0.0134530067444,0,1.0,5320365,0.0134530067444,0.0,1,0.0,2,4.270616054535199,SAT,,0.053,
16,5,2,0.016753911972,0,1.0,8765092,0.016753911972,0.0,1,0.0,2,4.287369966507199,SAT,,0.053,
17,5,4,0.0192129611969,0,1.0,15375424,0.0192129611969,0.0,1,0.0,2,4.306582927704099,SAT,,0.053,
18,6,3,0.0508201122284,0,1.0,8435516,0.0508201122284,0.0,1,0.0,2,4.357403039932499,SAT,,0.078,
19,6,4,0.023854970932,0,1.0,16049169,0.023854970932,0.0,1,0.0,2,4.3812580108644985,SAT,,0.053,
20,6,4,0.02383685112,0,1.0,15375424,0.02383685112,0.0,1,0.0,2,4.405094861984498,SAT,,0.054,
21,6,1,0.0133709907532,0,1.0,5320365,0.0133709907532,0.0,1,0.0,2,4.418465852737698,SAT,,0.053,
22,6,2,0.0130879878998,0,1.0,8765092,0.0130879878998,0.0,1,0.0,2,4.4315538406374975,SAT,,0.054,
23,6,5,0.0213961601257,0,1.0,7163446,0.0213961601257,0.0,1,0.0,2,4.452950000763197,SAT,,0.054,
24,6,5,0.0236041545868,0,1.0,15753149,0.0236041545868,0.0,1,0.0,3,4.476554155349997,SAT,,0.053,
25,7,3,0.0621111392975,0,1.0,8435516,0.0621111392975,0.0,1,0.0,3,4.538665294647497,SAT,,0.102,
26,6,3,0.0560810565948,0,1.0,1009110,0.0560810565948,0.0,1,0.0,3,4.594746351242296,SAT,,0.081,
27,8,5,0.0172119140625,0,1.0,15753149,0.0172119140625,0.0,1,0.0,3,4.611958265304796,SAT,,0.053,
28,8,5,0.0141158103943,0,1.0,7163446,0.0141158103943,0.0,1,0.0,3,4.626074075699097,SAT,,0.053,
29,8,2,0.0131740570068,0,1.0,8765092,0.0131740570068,0.0,1,0.0,3,4.639248132705897,SAT,,0.053,
30,8,3,1.0,0,1.0,8435516,2.03652787209,0.0,0,0.0,3,6.675776004795898,TIMEOUT,,2.066,
31,6,1,0.0139851570129,0,1.0,15686777,0.0139851570129,0.0,1,0.0,4,6.689761161808798,SAT,,0.053,
32,9,5,0.019376039505,0,1.0,15753149,0.019376039505,0.0,1,0.0,4,6.709137201313799,SAT,,0.053,
33,9,1,0.0176849365234,0,1.0,15686777,0.0176849365234,0.0,1,0.0,4,6.726822137837199,SAT,,0.053,
34,9,1,0.0171098709106,0,1.0,5320365,0.0171098709106,0.0,1,0.0,4,6.743932008747799,SAT,,0.053,
35,6,2,0.0136370658875,0,1.0,14371703,0.0136370658875,0.0,1,0.0,4,6.757569074635299,SAT,,0.052,
36,10,2,0.0202360153198,0,1.0,14371703,0.0202360153198,0.0,1,0.0,4,6.777805089955099,SAT,,0.054,
37,6,3,0.0550889968872,0,1.0,13757434,0.0550889968872,0.0,1,0.0,4,6.832894086842299,SAT,,0.078,
38,11,3,1.0,0,1.0,1009110,2.05199193954,0.0,0,0.0,4,8.884886026382299,TIMEOUT,,2.089,
39,6,4,0.0188210010529,0,1.0,5412823,0.0188210010529,0.0,1,0.0,5,8.9037070274352,SAT,,0.052,
40,12,4,0.0206880569458,0,1.0,5412823,0.0206880569458,0.0,1,0.0,5,8.924395084381,SAT,,0.053,
41,12,1,0.0172510147095,0,1.0,15686777,0.0172510147095,0.0,1,0.0,5,8.9416460990905,SAT,,0.052,
42,12,5,0.0176639556885,0,1.0,7163446,0.0176639556885,0.0,1,0.0,5,8.959310054779,SAT,,0.053,
43,12,2,0.0164999961853,0,1.0,14371703,0.0164999961853,0.0,1,0.0,5,8.975810050964299,SAT,,0.053,
44,12,3,1.0,0,1.0,8435516,2.09112095833,0.0,0,0.0,5,11.066931009294299,TIMEOUT,,2.114,
45,6,1,0.0126221179962,0,1.0,8756526,0.0126221179962,0.0,1,0.0,5,11.079553127290499,SAT,,0.053,
46,13,1,0.0144999027252,0,1.0,8756526,0.0144999027252,0.0,1,0.0,5,11.094053030015699,SAT,,0.052,
47,6,2,0.0165550708771,0,1.0,12908281,0.0165550708771,0.0,1,0.0,6,11.110608100892799,SAT,,0.052,
48,14,1,0.0133280754089,0,1.0,8756526,0.0133280754089,0.0,1,0.0,6,11.123936176301699,SAT,,0.053,
49,6,5,0.0202250480652,0,1.0,6750928,0.0202250480652,0.0,1,0.0,6,11.144161224366899,SAT,,0.053,
50,15,2,0.0179378986359,0,1.0,12908281,0.0179378986359,0.0,1,0.0,6,11.162099123002799,SAT,,0.053,
51,6,3,0.050400018692,0,1.0,9751078,0.050400018692,0.0,1,0.0,6,11.2124991416948,SAT,,0.078,
52,16,2,0.013876914978,0,1.0,8765092,0.013876914978,0.0,1,0.0,6,11.2263760566728,SAT,,0.053,
53,16,3,0.19263792038,0,1.0,13757434,0.19263792038,0.0,1,0.0,6,11.4190139770528,SAT,,0.228,
54,6,5,0.020623922348,0,1.0,12680961,0.020623922348,0.0,1,0.0,6,11.439637899400799,SAT,,0.053,
55,17,1,0.0129749774933,0,1.0,15686777,0.0129749774933,0.0,1,0.0,6,11.452612876894099,SAT,,0.053,
56,17,1,0.0080099105835,0,1.0,5320365,0.0080099105835,0.0,1,0.0,6,11.460622787477599,SAT,,0.027,
