1,0.5,0.5
2,0.4450446876909476,0.892628511328328
3,0.37654190960659994,0.5288815899886092
4,0.46572380802667046,0.4601670596995089
5,0.20653794192698627,0.12943849632246474
6,0.7657887916784808,0.6205019407989344
7,0.37137117421541477,0.7874182703034568
8,0.8828263470121082,0.03606797747315471
9,0.7720443068940653,0.8484826068217826
10,0.2943171280266347,0.8341967906594601
11,0.47780727630658454,0.8027242151628413
12,0.8944153797663487,0.8905052605610763
13,0.9882129046933732,0.8376878577040701
14,0.22164644801375966,0.9095032957332009
15,0.95663637641975,0.044106844382827304
16,0.30200772579551827,0.7273079312635745
17,0.9995083890307673,0.47341505413498186
18,0.02923549805472548,0.5911981970373457
19,0.9562157567970536,0.6333145522821534
20,0.780507235595051,0.4437208711028665
21,0.9587370852861407,0.6099684786742832
22,0.2879395345664907,0.11465971692385102
23,0.998993735497048,0.895937833850143
24,0.24885868785444376,0.4104494643944313
25,0.9990182944561558,0.891059597830881
26,0.16246020978329742,0.7673825623591699
27,0.998795162548307,0.9724109387820603
28,0.4193836179556556,0.20548907105000236
29,0.768532485544132,0.0022523100838108823
30,0.3864889918558228,0.7784764127742417
31,0.7091059774271948,0.019834813548044172
32,0.5931532127043755,0.8291706279177099
33,0.975534976983634,0.068183184382681
34,0.6773144571464117,0.9526644158166258
35,0.9979380662576156,0.42936113690286926
36,0.5330376427253694,0.34350755792380183
37,0.9810571021712003,0.07440622386266371
38,0.24175911609046208,0.11243410241125651
39,0.9927888936282314,0.15588605765640828
40,0.5320077780069619,0.5048227024214986
41,0.9961654874984396,0.44024126684815035
42,0.07254874961345038,0.5199762824949051
43,0.9764514184307108,0.12429586484456467
44,0.998594037023304,0.06427620417317781
45,0.8683058546253611,0.4297173127140478
46,0.9984926028769575,0.18054049250416693
47,0.9254445052559518,0.9444746725539973
48,0.9983809587329445,0.37707459194189685
49,0.46644265045096855,0.3007648436988173
50,0.9986555313449189,0.16239624851357248
51,0.39207757670846327,0.09821984326571087
52,0.9986584513589745,0.5304233366767368
53,0.5289131614195817,0.44682055001538984
54,0.9986227153355833,0.49178177574936854
55,0.9987106363991823,0.14647510098419303
56,0.9019766797891844,0.23690357405215157
57,0.9995083890307673,0.1256612618750404
58,0.25301345247422313,0.16578071976508113
59,0.9999884176014018,0.25725470357324365
60,0.6591689800023945,0.42747893038788
61,0.9996000827322402,0.3142460686837635
62,0.8211313979623471,0.05180585234663615
63,0.999289829725316,0.3858911810699018
64,0.7985725718163871,0.21250782031980708
65,0.9216188695424531,0.14874497235013162
66,0.999289829725316,0.14838949891940775
67,0.6426721808647301,0.4079221309752922
68,0.44140733655658315,0.04645206887014586
69,0.7563456997233771,0.24200229587627284
70,0.9996000827322402,0.13502637493220282
71,0.5451481180598429,0.27088417435458945
72,0.9996643988394214,0.05817128888230749
73,0.17612386193394036,0.523801992197783
74,0.9993108208348508,0.06375547815829341
75,0.002131567005070245,0.004256296583908803
76,0.9998527511395033,0.3344999434800093
77,0.01957583705669972,0.33330406274685276
78,0.327246789094752,0.19199309616651192
79,0.018761944033400844,0.28556599046301123
80,0.4235709117131505,0.6717215220604636
81,0.017744754373403164,0.36915750670329295
82,0.45087674944025125,0.7688091634513895
83,0.017822092269622482,0.398383580434035
84,0.6298132444941549,0.8338146642449102
85,0.019324919335589108,0.46123958124560327
86,0.18557712305807883,0.030617583581053265
87,0.018013430681553366,0.44630772270656094
88,0.9418911143490686,0.003434391369509071
89,0.26372433417978847,0.3209431755957656
90,0.9309742372902291,0.002347962033146689
91,0.87038833679415,0.21229719449468132
92,0.8837562051491301,0.002162629556002993
93,0.999234873921338,0.2350093399059222
94,0.5458965510201099,0.0022523100838108823
95,0.32428805689697027,0.7681494801109657
96,0.4765012569663545,0.0014821118561437752
97,0.2105358517491397,0.36284649089349696
98,0.7756190512443688,0.004471862761575518
99,0.9999827601977263,0.8457125300112932
100,0.21323401792068097,0.15484119779057648
